Bus, BasekV, Node1, Magnitude1, Angle1, pu1, Node2, Magnitude2, Angle2, pu2, Node3, Magnitude3, Angle3, pu3
"1585932", 22.87, 1,    439.481, -125.1,  0.033284, 2,    13621.3, -125.1,    1.0316, 3,    439.481, -125.1,  0.033284
"26400495", 22.87, 1,    440.235,  115.8,  0.033341, 2,    440.235,  115.8,  0.033341, 3,    13644.7,  115.7,    1.0334
"1709186", 22.87, 2,      13656, -125.2,    1.0342, 0, 0, 0, 0, 0, 0, 0, 0
"1708851", 22.87, 1,    13575.1,   -4.9,    1.0281, 2,    13654.9, -125.0,    1.0341, 0, 0, 0, 0
"1708857", 22.87, 1,    13571.5,   -4.9,    1.0278, 2,    13654.4, -125.1,    1.0341, 0, 0, 0, 0
"1713477", 22.87, 2,    13633.1, -123.9,    1.0325, 0, 0, 0, 0, 0, 0, 0, 0
"1708860", 22.87, 1,    13489.9,   -5.2,    1.0217, 2,    13654.8, -125.2,    1.0341, 0, 0, 0, 0
"1708861", 22.87, 1,    13485.6,   -5.2,    1.0213, 2,    13655.7, -125.2,    1.0342, 0, 0, 0, 0
"26539093", 22.87, 1,    13687.2,   -3.7,    1.0366, 2,      13668, -124.0,    1.0351, 3,      13712,  116.2,    1.0385
"103342296", 22.87, 1,    13684.3,   -3.7,    1.0364, 2,    13665.6, -124.0,     1.035, 3,    13709.1,  116.2,    1.0383
"1709119", 22.87, 1,    440.235,  115.8,  0.033341, 2,    440.235,  115.8,  0.033341, 3,    13644.7,  115.7,    1.0334
"25224964", 22.87, 1,    13676.7,   -3.1,    1.0358, 2,    13657.3, -123.5,    1.0343, 3,    13705.1,  116.9,     1.038
"1586932", 22.87, 1,    13659.5,   -3.9,    1.0345, 0, 0, 0, 0, 0, 0, 0, 0
"26382159", 22.87, 1,    13680.4,   -3.5,    1.0361, 3,    13712.9,  116.4,    1.0385, 0, 0, 0, 0
"1709602", 22.87, 2,      13643, -125.1,    1.0333, 0, 0, 0, 0, 0, 0, 0, 0
"1710719", 22.87, 2,      13643, -125.1,    1.0332, 0, 0, 0, 0, 0, 0, 0, 0
"1710404", 22.87, 1,    13688.5,   -4.3,    1.0367, 2,    13699.9, -124.5,    1.0376, 3,    13653.6,  115.7,    1.0341
"26400493", 22.87, 1,    440.194,  115.8,  0.033338, 2,    440.194,  115.8,  0.033338, 3,    13646.1,  115.8,    1.0335
"1709153", 22.87, 3,      13646,  115.8,    1.0335, 0, 0, 0, 0, 0, 0, 0, 0
"1587000", 22.87, 1,    13671.7,   -3.9,    1.0354, 0, 0, 0, 0, 0, 0, 0, 0
"1586988", 22.87, 1,    13671.7,   -3.9,    1.0354, 0, 0, 0, 0, 0, 0, 0, 0
"26873579", 22.87, 1,    13379.3,   -5.6,    1.0133, 0, 0, 0, 0, 0, 0, 0, 0
"1713539", 22.87, 2,    13633.1, -123.9,    1.0325, 0, 0, 0, 0, 0, 0, 0, 0
"1715576", 22.87, 2,    13662.2, -123.8,    1.0347, 0, 0, 0, 0, 0, 0, 0, 0
"1715574", 22.87, 2,    13662.1, -123.8,    1.0347, 0, 0, 0, 0, 0, 0, 0, 0
"1586618", 22.87, 1,    13611.9,   -4.8,    1.0309, 2,    13645.6, -125.0,    1.0334, 0, 0, 0, 0
"1710345", 22.87, 1,    13727.5,   -4.0,    1.0396, 2,    13722.2, -124.3,    1.0392, 3,    13674.1,  115.9,    1.0356
"1710341", 22.87, 1,    13723.9,   -4.0,    1.0394, 2,    13719.8, -124.3,    1.0391, 3,    13671.1,  115.9,    1.0354
"103363735", 22.87, 1,    440.558, -125.1,  0.033366, 2,    13654.7, -125.2,    1.0341, 3,    440.558, -125.1,  0.033366
"1587051", 22.87, 1,      13675,   -3.9,    1.0357, 0, 0, 0, 0, 0, 0, 0, 0
"1708689", 22.87, 1,    13412.5,   -5.5,    1.0158, 0, 0, 0, 0, 0, 0, 0, 0
"1708671", 22.87, 1,    13411.3,   -5.5,    1.0157, 0, 0, 0, 0, 0, 0, 0, 0
"26540858", 22.87, 1,    13675.5,   -3.0,    1.0357, 2,    13655.6, -123.4,    1.0342, 3,    13702.3,  116.9,    1.0377
"1586617", 22.87, 3,    13631.1,  115.4,    1.0323, 0, 0, 0, 0, 0, 0, 0, 0
"1599002", 22.87, 3,    13693.9,  116.9,    1.0371, 0, 0, 0, 0, 0, 0, 0, 0
"1598994", 22.87, 3,    13693.9,  116.9,    1.0371, 0, 0, 0, 0, 0, 0, 0, 0
"1587198", 22.87, 1,    441.758,  116.5,  0.033456, 2,    441.758,  116.5,  0.033456, 3,    13691.9,  116.5,     1.037
"1709520", 22.87, 3,    13708.8,  116.2,    1.0382, 0, 0, 0, 0, 0, 0, 0, 0
"1709241", 22.87, 3,    13705.8,  116.2,     1.038, 0, 0, 0, 0, 0, 0, 0, 0
"1708628", 22.87, 2,    13614.5, -125.1,    1.0311, 0, 0, 0, 0, 0, 0, 0, 0
"25693409", 22.87, 1,    439.176, -125.1,  0.033261, 2,    13611.9, -125.1,    1.0309, 3,    439.176, -125.1,  0.033261
"1585754", 22.87, 3,    13698.2,  116.9,    1.0374, 0, 0, 0, 0, 0, 0, 0, 0
"T5240B12_10000067", 22.87, 1,    13756.2,   -3.8,    1.0418, 0, 0, 0, 0, 0, 0, 0, 0
"1586356", 22.87, 2,    13607.2, -125.1,    1.0305, 0, 0, 0, 0, 0, 0, 0, 0
"26540859", 22.87, 1,    13675.5,   -3.0,    1.0357, 2,    13655.6, -123.4,    1.0342, 3,    13702.3,  116.9,    1.0377
"26400133", 22.87, 1,     442.21,  116.2,  0.033491, 2,     442.21,  116.2,  0.033491, 3,    13705.9,  116.2,     1.038
"1709236", 22.87, 3,    13705.9,  116.2,     1.038, 0, 0, 0, 0, 0, 0, 0, 0
"1586392", 22.87, 1,    13372.7,   -5.6,    1.0128, 0, 0, 0, 0, 0, 0, 0, 0
"1715578", 22.87, 2,    13662.2, -123.8,    1.0347, 0, 0, 0, 0, 0, 0, 0, 0
"1586592", 22.87, 1,    13395.4,   -5.6,    1.0145, 2,    432.191,   -5.5,  0.032732, 3,    432.191,   -5.5,  0.032732
"T5240B12_10000047", 22.87, 1,    13415.6,   -5.5,     1.016, 0, 0, 0, 0, 0, 0, 0, 0
"17FK87_104175233", 22.87, 1,    13683.9,   -3.7,    1.0363, 2,    13665.3, -124.0,    1.0349, 3,    13708.7,  116.2,    1.0382
"1586634", 22.87, 1,      13399,   -5.5,    1.0148, 2,    432.306,   -5.5,  0.032741, 3,    432.306,   -5.5,  0.032741
"1586525", 22.87, 1,    13394.8,   -5.6,    1.0144, 0, 0, 0, 0, 0, 0, 0, 0
"1586504", 22.87, 1,    13394.7,   -5.6,    1.0144, 0, 0, 0, 0, 0, 0, 0, 0
"1715596", 22.87, 1,    13679.9,   -3.5,     1.036, 2,      13663, -123.8,    1.0348, 3,    13712.6,  116.4,    1.0385
"1708918", 22.87, 1,    13564.4,   -4.9,    1.0273, 2,    13653.2, -125.1,     1.034, 0, 0, 0, 0
"1585921", 22.87, 3,    13592.6,  115.2,    1.0294, 0, 0, 0, 0, 0, 0, 0, 0
"1586237", 22.87, 1,      13417,   -5.5,    1.0161, 0, 0, 0, 0, 0, 0, 0, 0
"1713299", 22.87, 3,    13696.1,  116.5,    1.0373, 0, 0, 0, 0, 0, 0, 0, 0
"1586477", 22.87, 1,    13612.8,   -4.8,     1.031, 2,    13637.9, -125.0,    1.0329, 3,    13620.8,  115.4,    1.0316
"1713219", 22.87, 3,    13689.7,  116.5,    1.0368, 0, 0, 0, 0, 0, 0, 0, 0
"1713239", 22.87, 3,    13689.6,  116.5,    1.0368, 0, 0, 0, 0, 0, 0, 0, 0
"26479213", 22.87, 1,    13674.1,   -3.0,    1.0356, 0, 0, 0, 0, 0, 0, 0, 0
"1585945", 22.87, 2,    13612.5, -125.1,    1.0309, 0, 0, 0, 0, 0, 0, 0, 0
"1729268", 22.87, 1,    13675.5,   -2.8,    1.0357, 2,    13652.3, -123.2,     1.034, 3,    13696.1,  117.2,    1.0373
"1585864", 22.87, 1,      13414,   -5.5,    1.0159, 2,     432.79,   -5.5,  0.032777, 3,     432.79,   -5.5,  0.032777
"1709023", 22.87, 3,    13643.6,  115.7,    1.0333, 0, 0, 0, 0, 0, 0, 0, 0
"1585989", 22.87, 1,    13415.4,   -5.5,     1.016, 0, 0, 0, 0, 0, 0, 0, 0
"1586372", 22.87, 1,    13394.1,   -5.6,    1.0144, 0, 0, 0, 0, 0, 0, 0, 0
"103644340", 22.87, 1,    13451.8,   -5.3,    1.0188, 0, 0, 0, 0, 0, 0, 0, 0
"1708642", 22.87, 1,    13451.8,   -5.3,    1.0188, 0, 0, 0, 0, 0, 0, 0, 0
"1585943", 22.87, 1,    439.183, -125.1,  0.033261, 2,    13612.1, -125.1,    1.0309, 3,    439.183, -125.1,  0.033261
"1586875", 22.87, 1,    13649.8,   -4.0,    1.0338, 0, 0, 0, 0, 0, 0, 0, 0
"1586903", 22.87, 1,    13649.7,   -4.0,    1.0338, 0, 0, 0, 0, 0, 0, 0, 0
"26402852", 22.87, 1,    438.485,  115.2,  0.033209, 2,    438.485,  115.2,  0.033209, 3,    13593.1,  115.2,    1.0295
"1585949", 22.87, 3,    13593.1,  115.2,    1.0295, 0, 0, 0, 0, 0, 0, 0, 0
"1708920", 22.87, 1,    13567.8,   -4.9,    1.0276, 2,    13653.8, -125.1,    1.0341, 0, 0, 0, 0
"1586006", 22.87, 2,      13622, -125.1,    1.0317, 0, 0, 0, 0, 0, 0, 0, 0
"1585961", 22.87, 2,    13621.7, -125.1,    1.0316, 0, 0, 0, 0, 0, 0, 0, 0
"T5240B12_10000049", 22.87, 3,    13648.3,  115.7,    1.0336, 0, 0, 0, 0, 0, 0, 0, 0
"1586602", 22.87, 1,      13612,   -4.8,    1.0309, 2,    13645.7, -125.0,    1.0335, 3,    13628.1,  115.4,    1.0321
"1587025", 22.87, 1,    13668.2,   -3.9,    1.0352, 2,    13737.8, -124.1,    1.0404, 3,    13688.1,  116.4,    1.0367
"1587060", 22.87, 1,    13673.2,   -3.9,    1.0355, 2,    441.153,   -3.9,  0.033411, 3,    441.153,   -3.9,  0.033411
"1587015", 22.87, 1,      13670,   -3.9,    1.0353, 2,     441.05,   -3.9,  0.033403, 3,     441.05,   -3.9,  0.033403
"26400490", 22.87, 1,    13709.9,   -4.1,    1.0383, 2,    13710.5, -124.4,    1.0384, 3,    13659.6,  115.8,    1.0345
"103218788", 22.87, 1,    440.675,  115.8,  0.033374, 2,    440.675,  115.8,  0.033374, 3,    13658.4,  115.8,    1.0344
"26402863", 22.87, 1,    439.148, -125.1,  0.033259, 2,      13611, -125.1,    1.0308, 3,    439.148, -125.1,  0.033259
"1585827", 22.87, 2,      13611, -125.1,    1.0308, 0, 0, 0, 0, 0, 0, 0, 0
"1709672", 22.87, 3,    13684.1,  116.0,    1.0364, 0, 0, 0, 0, 0, 0, 0, 0
"103649342", 22.87, 3,      13712,  116.7,    1.0385, 0, 0, 0, 0, 0, 0, 0, 0
"1729300", 22.87, 1,    13673.7,   -3.0,    1.0356, 2,    13651.9, -123.3,    1.0339, 3,    13696.3,  117.0,    1.0373
"1586080", 22.87, 1,    439.317, -125.1,  0.033271, 2,    13616.3, -125.1,    1.0312, 3,    439.317, -125.1,  0.033271
"1709514", 22.87, 2,    13656.8, -123.9,    1.0343, 0, 0, 0, 0, 0, 0, 0, 0
"103016340", 22.87, 1,      13436,   -5.4,    1.0176, 2,      433.5,   -5.4,  0.032831, 3,      433.5,   -5.4,  0.032831
"1713121", 22.87, 2,    13650.5, -125.2,    1.0338, 0, 0, 0, 0, 0, 0, 0, 0
"1709549", 22.87, 2,    13656.6, -123.9,    1.0343, 0, 0, 0, 0, 0, 0, 0, 0
"1585830", 22.87, 2,    13611.4, -125.1,    1.0309, 0, 0, 0, 0, 0, 0, 0, 0
"1585829", 22.87, 1,    439.148, -125.1,  0.033259, 2,      13611, -125.1,    1.0308, 3,    439.148, -125.1,  0.033259
"26402859", 22.87, 1,    439.244, -125.1,  0.033266, 2,      13614, -125.1,    1.0311, 3,    439.244, -125.1,  0.033266
"1586593", 22.87, 1,    13395.5,   -5.6,    1.0145, 2,    432.195,   -5.5,  0.032732, 3,    432.195,   -5.5,  0.032732
"1713861", 22.87, 1,    13672.7,   -3.3,    1.0355, 2,    13660.9, -123.7,    1.0346, 3,    13711.5,  116.6,    1.0384
"1713878", 22.87, 3,    13711.1,  116.6,    1.0384, 0, 0, 0, 0, 0, 0, 0, 0
"1709249", 22.87, 3,    13704.7,  116.2,    1.0379, 0, 0, 0, 0, 0, 0, 0, 0
"1709127", 22.87, 3,    13704.3,  116.2,    1.0379, 0, 0, 0, 0, 0, 0, 0, 0
"103015057", 22.87, 1,    13677.3,   -3.0,    1.0358, 2,      13654, -123.4,    1.0341, 3,    13700.6,  116.9,    1.0376
"26409651", 22.87, 1,     442.02,  116.9,  0.033476, 2,     442.02,  116.9,  0.033476, 3,      13700,  116.9,    1.0376
"1587166", 22.87, 1,    13672.5,   -3.9,    1.0355, 2,    13742.4, -124.1,    1.0408, 3,    13691.6,  116.4,    1.0369
"1598987", 22.87, 3,    13693.9,  116.9,    1.0371, 0, 0, 0, 0, 0, 0, 0, 0
"1598984", 22.87, 3,    13693.9,  116.9,    1.0371, 0, 0, 0, 0, 0, 0, 0, 0
"1599302", 22.87, 1,    13672.8,   -2.3,    1.0355, 2,      13643, -122.7,    1.0332, 3,    13680.7,  117.6,    1.0361
"1709727", 22.87, 2,    13655.1, -123.9,    1.0342, 0, 0, 0, 0, 0, 0, 0, 0
"1585763", 22.87, 3,    13598.1,  115.3,    1.0298, 0, 0, 0, 0, 0, 0, 0, 0
"1586218", 22.87, 3,    13596.4,  115.3,    1.0297, 0, 0, 0, 0, 0, 0, 0, 0
"103546984", 22.87, 1,    438.665,  115.3,  0.033222, 2,    438.665,  115.3,  0.033222, 3,    13596.1,  115.3,    1.0297
"1599183", 22.87, 1,    13671.2,   -2.3,    1.0354, 2,    13640.9, -122.7,    1.0331, 3,    424.319,  -62.4,  0.032136
"1586102", 22.87, 3,    13599.2,  115.3,    1.0299, 0, 0, 0, 0, 0, 0, 0, 0
"103218791", 22.87, 1,    440.675,  115.8,  0.033374, 2,    440.675,  115.8,  0.033374, 3,    13658.4,  115.8,    1.0344
"1710394", 22.87, 3,    13657.3,  115.8,    1.0343, 0, 0, 0, 0, 0, 0, 0, 0
"26400160", 22.87, 1,    439.985, -125.1,  0.033322, 2,      13637, -125.1,    1.0328, 3,    439.985, -125.1,  0.033322
"1709582", 22.87, 2,      13637, -125.1,    1.0328, 0, 0, 0, 0, 0, 0, 0, 0
"1713516", 22.87, 2,    13658.2, -123.6,    1.0344, 0, 0, 0, 0, 0, 0, 0, 0
"1586822", 22.87, 1,    13641.5,   -4.0,    1.0331, 2,    440.132,   -4.0,  0.033333, 3,    440.132,   -4.0,  0.033333
"1709485", 22.87, 2,    13656.6, -123.9,    1.0343, 0, 0, 0, 0, 0, 0, 0, 0
"1709207", 22.87, 3,    13703.8,  116.2,    1.0379, 0, 0, 0, 0, 0, 0, 0, 0
"1715979", 22.87, 1,    13677.1,   -3.0,    1.0358, 2,    13655.8, -123.4,    1.0342, 3,    13702.5,  117.0,    1.0378
"1715976", 22.87, 1,    13676.5,   -3.0,    1.0358, 2,    13656.6, -123.4,    1.0343, 3,    13703.2,  116.9,    1.0378
"26402857", 22.87, 1,    439.478, -125.1,  0.033284, 2,    13622.5, -125.1,    1.0317, 3,    439.478, -125.1,  0.033284
"1708951", 22.87, 1,    13627.2,   -4.7,    1.0321, 2,    13668.4, -124.9,    1.0352, 3,      13643,  115.5,    1.0333
"1586019", 22.87, 1,    13405.5,   -5.5,    1.0153, 0, 0, 0, 0, 0, 0, 0, 0
"1585975", 22.87, 1,    13405.4,   -5.5,    1.0153, 0, 0, 0, 0, 0, 0, 0, 0
"26115126", 22.87, 1,    439.931, -123.9,  0.033318, 2,    13635.3, -123.9,    1.0327, 3,    439.931, -123.9,  0.033318
"26402840", 22.87, 1,     438.99,  115.3,  0.033247, 2,     438.99,  115.3,  0.033247, 3,    13608.8,  115.3,    1.0307
"1586765", 22.87, 1,      13631,   -4.1,    1.0323, 0, 0, 0, 0, 0, 0, 0, 0
"1715977", 22.87, 1,    13676.5,   -3.0,    1.0358, 2,    13656.6, -123.4,    1.0343, 3,    13703.2,  116.9,    1.0378
"1586905", 22.87, 1,    13656.4,   -4.0,    1.0343, 0, 0, 0, 0, 0, 0, 0, 0
"1709566", 22.87, 3,    13683.2,  116.0,    1.0363, 0, 0, 0, 0, 0, 0, 0, 0
"1586061", 22.87, 2,    13622.2, -125.1,    1.0317, 0, 0, 0, 0, 0, 0, 0, 0
"1587287", 22.87, 3,    13696.9,  116.9,    1.0373, 0, 0, 0, 0, 0, 0, 0, 0
"26400500", 22.87, 1,    439.277, -125.1,  0.033268, 2,    13617.7, -125.1,    1.0313, 3,    439.277, -125.1,  0.033268
"1708621", 22.87, 1,    13611.6,   -4.8,    1.0309, 2,    13651.6, -125.0,    1.0339, 3,    13634.1,  115.4,    1.0326
"1708819", 22.87, 2,    13633.2, -125.2,    1.0325, 0, 0, 0, 0, 0, 0, 0, 0
"1708885", 22.87, 2,    13633.2, -125.2,    1.0325, 0, 0, 0, 0, 0, 0, 0, 0
"1708872", 22.87, 1,    13470.3,   -5.2,    1.0202, 2,    13658.7, -125.2,    1.0344, 0, 0, 0, 0
"1708871", 22.87, 1,    13465.7,   -5.3,    1.0198, 2,    13659.7, -125.2,    1.0345, 3,    424.402,  -65.9,  0.032142
"103015070", 22.87, 1,    13676.1,   -3.2,    1.0358, 2,    13660.9, -123.6,    1.0346, 3,    13710.6,  116.7,    1.0384
"1713851", 22.87, 1,    13676.1,   -3.2,    1.0358, 0, 0, 0, 0, 0, 0, 0, 0
"1713981", 22.87, 1,      13676,   -3.2,    1.0357, 2,    13661.4, -123.6,    1.0346, 3,    13711.1,  116.7,    1.0384
"25058944", 22.87, 1,    13617.7,   -4.1,    1.0313, 0, 0, 0, 0, 0, 0, 0, 0
"1587149", 22.87, 1,    13673.9,   -3.9,    1.0356, 2,    13743.7, -124.1,    1.0409, 3,    13692.8,  116.4,     1.037
"1599280", 22.87, 1,    13674.1,   -2.2,    1.0356, 2,    13640.6, -122.6,    1.0331, 3,    13673.8,  117.7,    1.0356
"1585930", 22.87, 3,    13592.8,  115.2,    1.0294, 0, 0, 0, 0, 0, 0, 0, 0
"1708674", 22.87, 1,    13421.3,   -5.5,    1.0165, 0, 0, 0, 0, 0, 0, 0, 0
"1708747", 22.87, 2,    13632.7, -125.2,    1.0325, 0, 0, 0, 0, 0, 0, 0, 0
"1585812", 22.87, 2,    13610.4, -125.1,    1.0308, 0, 0, 0, 0, 0, 0, 0, 0
"1585810", 22.87, 2,    13610.4, -125.1,    1.0308, 0, 0, 0, 0, 0, 0, 0, 0
"1708717", 22.87, 1,    13611.3,   -4.8,    1.0308, 2,    13656.5, -125.0,    1.0343, 3,    13639.1,  115.4,     1.033
"1708666", 22.87, 1,    13611.4,   -4.8,    1.0309, 2,    13654.2, -125.0,    1.0341, 3,    13636.7,  115.4,    1.0328
"1599028", 22.87, 1,    13675.2,   -2.1,    1.0357, 2,    13638.4, -122.4,    1.0329, 3,    13668.2,  117.9,    1.0352
"26400130", 22.87, 1,    440.742, -123.9,  0.033379, 2,    13660.5, -123.9,    1.0346, 3,    440.742, -123.9,  0.033379
"1709731", 22.87, 2,    13660.4, -123.9,    1.0346, 0, 0, 0, 0, 0, 0, 0, 0
"25487266", 22.87, 1,    439.213, -125.1,  0.033264, 2,    13613.1, -125.1,     1.031, 3,    439.213, -125.1,  0.033264
"26542791", 22.87, 1,    13376.8,   -5.6,    1.0131, 2,    431.592,   -5.6,  0.032686, 3,    431.592,   -5.6,  0.032686
"1586650", 22.87, 1,    13376.1,   -5.6,     1.013, 0, 0, 0, 0, 0, 0, 0, 0
"1585966", 22.87, 1,    13415.2,   -5.5,     1.016, 0, 0, 0, 0, 0, 0, 0, 0
"1708957", 22.87, 2,    13656.7, -125.2,    1.0343, 0, 0, 0, 0, 0, 0, 0, 0
"1710258", 22.87, 1,      13685,   -3.6,    1.0364, 2,    13665.8, -123.9,     1.035, 3,    13711.9,  116.3,    1.0385
"1709155", 22.87, 1,    13658.4,   -4.4,    1.0344, 0, 0, 0, 0, 0, 0, 0, 0
"1709150", 22.87, 1,    13657.5,   -4.4,    1.0343, 2,    440.649,   -4.4,  0.033372, 3,    440.649,   -4.4,  0.033372
"26400158", 22.87, 1,    440.188, -125.1,  0.033337, 2,    13643.3, -125.1,    1.0333, 3,    440.188, -125.1,  0.033337
"1715541", 22.87, 2,      13662, -123.7,    1.0347, 0, 0, 0, 0, 0, 0, 0, 0
"25758354", 22.87, 1,    13414.2,   -5.5,    1.0159, 2,    432.799,   -5.5,  0.032778, 3,    432.799,   -5.5,  0.032778
"1599317", 22.87, 1,    13672.8,   -2.4,    1.0355, 2,    13644.1, -122.8,    1.0333, 3,    13681.9,  117.6,    1.0362
"1599388", 22.87, 1,    13672.8,   -2.4,    1.0355, 2,    13644.4, -122.8,    1.0334, 3,    13682.3,  117.6,    1.0362
"1587262", 22.87, 1,    13697.6,   -3.8,    1.0374, 2,    13740.3, -124.1,    1.0406, 3,    13703.4,  116.4,    1.0378
"1729139", 22.87, 1,    13672.1,   -2.6,    1.0354, 0, 0, 0, 0, 0, 0, 0, 0
"26627473", 22.87, 1,    13682.7,   -3.6,    1.0363, 2,    13664.3, -123.9,    1.0349, 3,    13712.8,  116.3,    1.0385
"1709087", 22.87, 3,    13703.9,  116.2,    1.0379, 0, 0, 0, 0, 0, 0, 0, 0
"103654303", 22.87, 3,    13592.7,  115.2,    1.0294, 0, 0, 0, 0, 0, 0, 0, 0
"1708660", 22.87, 1,    13385.7,   -5.6,    1.0138, 0, 0, 0, 0, 0, 0, 0, 0
"1586898", 22.87, 1,    13649.7,   -4.0,    1.0338, 0, 0, 0, 0, 0, 0, 0, 0
"1713810", 22.87, 2,    13661.3, -123.6,    1.0346, 0, 0, 0, 0, 0, 0, 0, 0
"1586461", 22.87, 3,    13620.4,  115.4,    1.0315, 0, 0, 0, 0, 0, 0, 0, 0
"26401842", 22.87, 1,    13381.2,   -5.6,    1.0134, 2,    431.733,   -5.6,  0.032697, 3,    431.733,   -5.6,  0.032697
"26401848", 22.87, 1,      13374,   -5.6,    1.0129, 2,    431.499,   -5.6,  0.032679, 3,    431.499,   -5.6,  0.032679
"1586419", 22.87, 1,    13373.7,   -5.6,    1.0129, 0, 0, 0, 0, 0, 0, 0, 0
"1713773", 22.87, 2,    13661.3, -123.6,    1.0346, 0, 0, 0, 0, 0, 0, 0, 0
"103198309", 22.87, 2,    13661.3, -123.6,    1.0346, 0, 0, 0, 0, 0, 0, 0, 0
"103133766", 22.87, 1,    13677.1,   -3.0,    1.0358, 2,    13654.8, -123.4,    1.0341, 3,    13701.9,  117.0,    1.0377
"103635646", 22.87, 1,    13451.8,   -5.3,    1.0188, 2,    13664.3, -125.2,    1.0349, 3,    424.822,  -66.0,  0.032174
"1715827", 22.87, 3,    13703.6,  116.9,    1.0378, 0, 0, 0, 0, 0, 0, 0, 0
"26402856", 22.87, 1,    439.575, -125.1,  0.033291, 2,    13624.3, -125.1,    1.0318, 3,    439.575, -125.1,  0.033291
"1586154", 22.87, 2,    13624.2, -125.1,    1.0318, 0, 0, 0, 0, 0, 0, 0, 0
"1585926", 22.87, 3,    13592.6,  115.2,    1.0294, 0, 0, 0, 0, 0, 0, 0, 0
"1586141", 22.87, 1,    13405.7,   -5.5,    1.0153, 2,    432.524,   -5.5,  0.032757, 3,    432.524,   -5.5,  0.032757
"1713882", 22.87, 1,    13676.1,   -3.2,    1.0358, 2,    13660.9, -123.6,    1.0346, 3,    13710.6,  116.7,    1.0384
"1587053", 22.87, 1,    13669.8,   -3.9,    1.0353, 0, 0, 0, 0, 0, 0, 0, 0
"25799797", 22.87, 1,    13669.7,   -3.9,    1.0353, 0, 0, 0, 0, 0, 0, 0, 0
"26403408", 22.87, 1,    13650.3,   -4.0,    1.0338, 2,    440.414,   -4.0,  0.033355, 3,    440.414,   -4.0,  0.033355
"1586882", 22.87, 1,      13650,   -4.0,    1.0338, 0, 0, 0, 0, 0, 0, 0, 0
"26403385", 22.87, 1,    441.765,  116.5,  0.033457, 2,    441.765,  116.5,  0.033457, 3,    13692.2,  116.5,     1.037
"1713282", 22.87, 3,    13692.1,  116.5,     1.037, 0, 0, 0, 0, 0, 0, 0, 0
"1715815", 22.87, 3,    13703.5,  116.9,    1.0378, 0, 0, 0, 0, 0, 0, 0, 0
"25413080", 22.87, 2,    13652.5, -125.2,     1.034, 0, 0, 0, 0, 0, 0, 0, 0
"1709363", 22.87, 1,    13664.2,   -4.4,    1.0349, 2,    13688.5, -124.6,    1.0367, 3,    13647.9,  115.7,    1.0336
"1715916", 22.87, 1,    13674.2,   -3.0,    1.0356, 0, 0, 0, 0, 0, 0, 0, 0
"T5240B12_10000059", 22.87, 2,    13640.9, -122.7,    1.0331, 0, 0, 0, 0, 0, 0, 0, 0
"103251633", 22.87, 1,    439.702, -125.0,  0.033301, 2,    13628.2, -125.0,    1.0321, 3,    439.702, -125.0,  0.033301
"1586350", 22.87, 1,    13379.5,   -5.6,    1.0133, 0, 0, 0, 0, 0, 0, 0, 0
"1709721", 22.87, 1,    13686.3,   -3.6,    1.0365, 2,    13666.5, -124.0,     1.035, 3,    13711.6,  116.2,    1.0384
"1708636", 22.87, 1,    439.277, -125.1,  0.033268, 2,    13617.7, -125.1,    1.0313, 3,    439.277, -125.1,  0.033268
"1709496", 22.87, 2,      13644, -125.1,    1.0333, 0, 0, 0, 0, 0, 0, 0, 0
"26548700", 22.87, 1,    13416.2,   -5.5,    1.0161, 0, 0, 0, 0, 0, 0, 0, 0
"1586329", 22.87, 2,    13606.8, -125.1,    1.0305, 0, 0, 0, 0, 0, 0, 0, 0
"1586260", 22.87, 2,    13606.7, -125.1,    1.0305, 0, 0, 0, 0, 0, 0, 0, 0
"26400129", 22.87, 1,    13680.4,   -3.5,    1.0361, 2,    13663.4, -123.8,    1.0348, 3,    13712.8,  116.4,    1.0385
"26400146", 22.87, 1,    13671.2,   -2.3,    1.0354, 2,    13640.9, -122.7,    1.0331, 3,    424.319,  -62.4,  0.032136
"1599146", 22.87, 2,    13641.2, -122.7,    1.0331, 0, 0, 0, 0, 0, 0, 0, 0
"1709708", 22.87, 1,    13687.3,   -3.7,    1.0366, 2,      13668, -124.0,    1.0351, 3,      13712,  116.2,    1.0385
"1708691", 22.87, 1,    13415.4,   -5.5,     1.016, 0, 0, 0, 0, 0, 0, 0, 0
"26401837", 22.87, 1,    440.445, -125.2,  0.033357, 2,    13651.2, -125.2,    1.0339, 3,    440.445, -125.2,  0.033357
"1709507", 22.87, 2,    13651.2, -125.2,    1.0339, 0, 0, 0, 0, 0, 0, 0, 0
"1708673", 22.87, 1,    13418.3,   -5.5,    1.0162, 2,    432.847,   -5.5,  0.032782, 3,    432.847,   -5.5,  0.032782
"25019996", 22.87, 1,    13674.1,   -3.0,    1.0356, 0, 0, 0, 0, 0, 0, 0, 0
"1585878", 22.87, 1,    13414.3,   -5.5,    1.0159, 0, 0, 0, 0, 0, 0, 0, 0
"1708759", 22.87, 1,    440.711, -125.0,  0.033377, 2,    13659.5, -125.0,    1.0345, 3,    440.711, -125.0,  0.033377
"1709591", 22.87, 2,    13635.2, -125.1,    1.0327, 0, 0, 0, 0, 0, 0, 0, 0
"1713372", 22.87, 1,    440.219, -123.9,   0.03334, 2,    13644.2, -123.9,    1.0333, 3,    440.219, -123.9,   0.03334
